SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
17;1749213350;1928,4;20250606 14:35:49;14:35:49;none;A/Q;Delinel;1;Common Bean;;;;1749213350;6,79373E-06;0,006793728;0,122523736;429,784;-205,3632067;-20,70740363;43,33644231;0,000310586;2,951362588;0,000310567;0,000194106;0,003989314;25,00166638;24,6466;3,113297287;29,93462421;0,952017494;3,180322183;2,161279793;-0,299603391;56,7718252;4,061674385;60,5378855;0,16275205;0,006174303;0,122523736;434,068205;433,8794061;0,000499512;65,93384186;0,006793728;9,431821188;9,441911958;-1,0358E-07;77,18488506;77;19;1;0;53884,75571;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,122523736;#DIV/0!;5,83546726;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749213350;429,784;430,032;9,44152;9,43235;430,527;9,62793;400,175;100,733;0,100075;25,0034;24,6466;999,9;0;0;10051,2;0;0;-0,247589;433,881;434,127;0,00917149;430,032;9,43235;0,951077;0,950154;6,18771;6,17363;0,0499957;0;0;0;1,79;0,0499957;3,15;-1,3;34,687;39,687;36,812;39,562;37,437;0;0;0;1749213350;0;0,596923077;-11,67179502;25,81675223;-2,633076923;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,130539802;-0,093612518;0,049897241;1;0,000274096;0,000126795;2,67805E-05;1;2;2;2/2;2,99535;2,81112;0,101564;0,102116;0,0570342;0,0570805;24474,8;25378,9;30990,6;31345,8;45803,1;42802,9;44871;41736,7;1,74505;2,23113;0,0609234;0;23,6456;999,9;26,5;32,5;12,9221;62,1781;6,76683;1;-0,128498;0,0198747;20,2405;5,22283;11,9068;4,97205;3,273;9999;9999;9999;999,9;1,87987;1,88004;1,88205;1,87515;1,87851;1,8779;1,87506;1,88263;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,743;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;96;96,2;1,06201;2,58057;1,44531;2,13867;1,54907;2,50488;37,7953;24,0087;18;305,001;721,611;24,1034;25,5784;30;25,6649;25,6491;21,2699;33,1272;0;24,0974;430;9,45292;101,42;99,908
18;1749213470;2048,9;20250606 14:37:50;14:37:50;none;A/Q;Delinel;1;Common Bean;;;;1749213470;8,72158E-06;0,008721583;0,130043473;409,795;-117,7293516;-11,87119614;41,32152904;0,000398315;2,952501118;0,000398285;0,000248931;0,003989314;24,98056856;24,6455;3,113092576;29,89257815;0,949513369;3,176418455;2,163579207;-0,384621811;53,68980854;3,839274082;57,14845012;0,135658081;0,008909014;0,130043473;413,8934795;413,6970485;-7,76557E-05;65,93384186;0,008721583;9,403572689;9,416536364;-2,83357E-07;77,18488506;77;19;1;0;53921,90319;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,130043473;#DIV/0!;6,193611574;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749213470;409,795;410,004;9,41654;9,4033;410,551;9,60293;399,93;100,735;0,0996345;24,9828;24,6455;999,9;0;0;10057,5;0;0;-0,208221;413,691;413,896;0,0132332;410,004;9,4033;0,948576;0,947243;6,14957;6,12921;0,0499957;0;0;0;0,68;0,0499957;-4,52;-1,89;33,875;38,75;36,187;38,312;36,75;0;0;0;1749213470;0;1,050384615;9,584615421;-0,57470101;-3,222692308;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,128776636;-0,016763862;0,018242324;1;0,000404668;3,24772E-05;2,6946E-05;1;2;2;2/2;2,99507;2,81074;0,0979853;0,0985072;0,056922;0,0569463;24572,6;25481,6;30990,9;31346,7;45808,9;42810,2;44871,3;41737,9;1,74402;2,23178;0,0581928;0;23,6895;999,9;26,5;32,5;12,921;61,8681;6,77484;1;-0,129611;-0,16363;20,2416;5,21954;11,9074;4,9713;3,27233;9999;9999;9999;999,9;1,87979;1,87998;1,88203;1,87515;1,87849;1,8779;1,875;1,88262;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,756;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;98;98,2;1,02295;2,58301;1,44531;2,13867;1,54907;2,50366;37,747;24,0262;18;304,482;721,942;24,2368;25,559;30,0001;25,6434;25,6299;20,4759;33,1272;0;24,2453;410;9,45292;101,42;99,9108
19;1749213591;2169,4;20250606 14:39:50;14:39:50;none;A/Q;Delinel;1;Common Bean;;;;1749213591;6,02876E-06;0,006028757;0,152809581;389,805;-497,6604672;-50,18267711;39,30683617;0,000274924;2,947048518;0,00027491;0,00017182;0,003989314;25,00866212;24,6713;3,117897077;29,89566012;0,951163824;3,181611713;2,166733253;-0,265868165;53,84486569;3,858519603;57,44150645;0,096994463;0,006086109;0,152809581;393,7484478;393,5180424;-0,000136125;65,93384186;0,006028757;9,424018151;9,432972727;2,96602E-08;77,18488506;77;19;1;0;53757,23386;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,152809581;#DIV/0!;7,277898478;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749213591;389,805;389,954;9,43267;9,42363;390,576;9,61908;400,135;100,737;0,100178;25,0102;24,6713;999,9;0;0;10026,2;0;0;-0,149353;393,517;393,664;0,00904274;389,954;9,42363;0,950224;0,949313;6,1747;6,16081;0,0499957;0;0;0;1,76;0,0499957;-9,95;-1,25;34,562;40,5;37,187;40,812;37,687;0;0;0;1749213590;0;1,1904;-1,456153888;1,628461609;-4,7996;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,128450778;0,003154371;0,01542058;1;0,000261879;1,27227E-05;2,44798E-05;1;2;2;2/2;2,9953;2,81101;0,0943232;0,094811;0,0570002;0,0570462;24672,1;25586,3;30990,7;31346,9;45805,3;42805,8;44871,4;41738;1,74503;2,23183;0,0586733;0;23,7074;999,9;26,4;32,5;12,8729;61,9881;6,78686;1;-0,130351;0,0483415;20,2426;5,22313;11,9057;4,972;3,273;9999;9999;9999;999,9;1,87976;1,87993;1,88202;1,87515;1,87839;1,87785;1,875;1,88258;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,771;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;100;100,2;0,982666;2,58423;1,44531;2,13867;1,54907;2,48779;37,6745;24,0262;18;304,83;721,783;24,1088;25,5476;30,0001;25,6306;25,6149;19,6769;32,8535;0;24,102;390;9,45295;101,42;99,9113
20;1749213711;2289,9;20250606 14:41:51;14:41:51;none;A/Q;Delinel;1;Common Bean;;;;1749213711;6,1355E-06;0,0061355;0,117593719;369,8;-302,5478626;-30,50855485;37,29017777;0,000280344;2,950819121;0,000280329;0,000175207;0,003989314;25,00653635;24,6453;3,113055357;29,87816231;0,950488111;3,181213427;2,162567246;-0,270575559;57,71587854;4,130046857;61,57933915;0,136519974;0,00760496;0,117593719;373,5013491;373,3242;-0,000137223;65,93384186;0,0061355;9,416995285;9,426113217;-1,73945E-07;77,18488506;77;19;1;0;53868,11284;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,117593719;#DIV/0!;5,600664176;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749213711;369,8;370,009;9,42582;9,41452;370,586;9,61222;399,997;100,739;0,0997717;25,0081;24,6453;999,9;0;0;10047,5;0;0;-0,209137;373,319;373,525;0,0112982;370,009;9,41452;0,94955;0,948412;6,16443;6,14707;0,0499957;0;0;0;-3,56;0,0499957;-7,5;-1,18;34,937;40,625;37,312;40,812;37,937;0;0;0;1749213711;0;2,353846154;23,22051305;-22,5155558;-5,603076923;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,119848321;0,0437581;0,019062461;1;0,000277131;2,18829E-05;1,83E-05;1;2;2;2/2;2,99515;2,81079;0,0905725;0,0910468;0,0569717;0,0570064;24775,2;25693;30991,8;31347,2;45807,9;42808,3;44872,7;41738,7;1,74457;2,23248;0,0576526;0;23,6981;999,9;26,4;32,5;12,872;62,0081;7,09135;1;-0,131486;0,0708143;20,2403;5,22313;11,9059;4,97165;3,273;9999;9999;9999;999,9;1,87975;1,87996;1,88202;1,87512;1,87841;1,87788;1,875;1,8826;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,786;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;102,1;102,2;0,942383;2,6001;1,44531;2,13867;1,54907;2,41089;37,6022;24,0437;18;304,576;722,172;24,0452;25,5353;30,0001;25,6156;25,5999;18,873;32,8535;0;24,0415;370;9,45295;101,423;99,9126
21;1749213832;2410,4;20250606 14:43:51;14:43:51;none;A/Q;Delinel;1;Common Bean;;;;1749213832;7,82801E-06;0,00782801;0,155004572;349,811;-343,6954197;-34,65684395;35,27351412;0,000357689;2,9509945;0,000357665;0,000223543;0,003989314;24,98249863;24,6368;3,111473913;29,87250306;0,948971888;3,176740449;2,162502026;-0,345215261;55,31698919;3,957511298;58,93327454;0,12500596;0,008512368;0,155004572;353,3477387;353,1308909;-0,002670934;65,93384186;0,00782801;9,399418643;9,411053287;-2,10284E-07;77,18488506;77;19;1;0;53877,45195;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,155004572;#DIV/0!;7,382439826;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749213832;349,811;350,003;9,41105;9,3984;350,614;9,59744;399,949;100,736;0,0999203;24,9845;24,6368;999,9;0;0;10048,8;0;0;-0,1922;353,134;353,324;0,0126467;350,003;9,3984;0,948033;0,946759;6,14127;6,12181;0,0499957;0;0;0;-2,6;0,0499957;-2,32;-1,55;33,75;38,187;35,875;37,625;36,5;0;0;0;1749213831;0;-1,062;-0,848461688;-9,626153648;-2,7184;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,10514868;0,062574917;0,035261;1;0,000317583;3,33146E-05;2,73274E-05;1;2;2;2/2;2,9951;2,81094;0,0867281;0,0871735;0,0569028;0,05693;24879,3;25802,8;30991;31347,7;45810,5;42812,3;44871,9;41739,2;1,74463;2,23275;0,0589937;0;23,6675;999,9;26,4;32,5;12,8733;62,1581;7,13942;1;-0,132127;-0,213995;20,2423;5,22328;11,9081;4,972;3,273;9999;9999;9999;999,9;1,87975;1,87988;1,88201;1,87508;1,87836;1,87783;1,875;1,88254;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,803;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;104,1;104,2;0,900879;2,60254;1,44531;2,13867;1,54907;2,38037;37,53;24,0612;18;304,546;722,25;24,2864;25,5225;30,0001;25,6048;25,5872;18,0617;32,8535;0;24,2906;350;9,45295;101,421;99,914
22;1749213952;2530,9;20250606 14:45:52;14:45:52;none;A/Q;Delinel;1;Common Bean;;;;1749213952;8,112E-06;0,008112;0,150002797;369,807;-281,5532157;-28,38958708;37,2883968;0,000369368;2,951905702;0,000369342;0,000230841;0,003989314;25,0018258;24,6747;3,118530712;29,82572813;0,948582524;3,180416986;2,169948188;-0,357739219;52,38992176;3,748026198;55,78419805;0,122276826;0,00820922;0,150002797;373,5279116;373,2988121;0,000287148;65,93384186;0,008112;9,395556751;9,407614126;-2,368E-07;77,18488506;78;20;1;0;53900,56244;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,150002797;#DIV/0!;7,144219083;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749213952;369,807;369,995;9,40755;9,39535;370,594;9,59394;399,934;100,732;0,100047;25,0039;24,6747;999,9;0;0;10054,4;0;0;-0,187378;373,319;373,504;0,0121984;369,995;9,39535;0,947638;0,94641;6,13525;6,11646;0,0499957;0;0;0;0,89;0,0499957;-0,4;-0,66;34,437;40,187;37,062;40,375;37,562;0;0;0;1749213952;0;3,398461538;-22,48410277;19,90017111;-6,004615385;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,125673372;0,062800812;0,026234764;1;0,000329542;0,000150516;3,68039E-05;1;2;2;2/2;2,99508;2,81113;0,0905722;0,0910427;0,0568856;0,0569146;24774,5;25693,4;30990,8;31347,5;45810,7;42812,9;44871,3;41739;1,74367;2,2331;0,0596046;0;23,6954;999,9;26,3;32,5;12,8245;61,9681;7,04327;1;-0,132853;-0,0617102;20,2427;5,22298;11,9077;4,972;3,273;9999;9999;9999;999,9;1,87973;1,87988;1,88201;1,87505;1,87836;1,87781;1,87497;1,8825;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,787;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;106,1;106,2;0,942383;2,59766;1,44531;2,13867;1,54907;2,44141;37,4578;24,07;18;304,109;722,422;24,1764;25,5139;30;25,5941;25,5764;18,8759;32,5798;0;24,1763;370;9,45324;101,42;99,9135
23;1749214073;2651,5;20250606 14:47:52;14:47:52;none;A/Q;Delinel;1;Common Bean;;;;1749214073;3,39901E-06;0,003399008;0,09384888;389,783;-573,8083919;-57,85764138;39,30218753;0,000155316;2,950784429;0,000155312;9,70703E-05;0,003989314;24,99464417;24,6533;3,114544417;29,95938552;0,952356325;3,178824627;2,162188092;-0,149896251;54,43809657;3,895449928;58,18763956;0,143542426;0,002968709;0,09384888;393,6489236;393,5011273;0,000853182;65,93384186;0,003399008;9,440138812;9,445187483;6,83698E-08;77,18488506;77;19;1;0;53869,19402;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,09384888;#DIV/0!;4,469763048;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749214073;389,783;390;9,44508;9,44067;390,554;9,63149;400,091;100,731;0,0999432;24,9955;24,6533;999,9;0;0;10048,1;0;0;-0,216827;393,5;393,717;0,00440407;390;9,44067;0,951411;0,950967;6,19279;6,18603;0,0499957;0;0;0;7,23;0,0499957;-8,38;-0,76;35,062;41,312;37,812;41,937;38,25;0;0;0;1749214073;0;1,7168;-15,06461543;16,2738463;-5,2832;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,155543708;-0,048921206;0,031521925;1;0,000172929;-4,44859E-05;1,73464E-05;1;2;2;2/2;2,99526;2,81097;0,0943245;0,094825;0,0570613;0,0571304;24673;25587;30991,6;31348;45803,3;42803,9;44872,3;41739,8;1,74487;2,23323;0,0587255;0;23,6884;999,9;26,3;32,4;12,7526;61,9736;6,67067;1;-0,133775;-0,273478;20,2422;5,22268;11,9071;4,97205;3,273;9999;9999;9999;999,9;1,87973;1,87988;1,88199;1,875;1,87836;1,87778;1,87497;1,88248;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,771;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;108,1;108,2;0,982666;2,6062;1,44531;2,13989;1,54907;2,38892;37,3858;24,07;18;304,557;722,449;24,0986;25,5074;30,0001;25,5855;25,57;19,68;32,2975;0;24,1343;390;9,45377;101,423;99,9152
24;1749214193;2772;20250606 14:49:53;14:49:53;none;A/Q;Delinel;1;Common Bean;;;;1749214193;6,05191E-06;0,006051914;0,17045682;409,718;-573,8007774;-57,85467755;41,31068431;0,000276506;2,950381526;0,000276491;0,000172808;0,003989314;24,98245773;24,6474;3,113446175;29,93718565;0,950998333;3,176645742;2,162447842;-0,266889402;53,53992211;3,831366238;57,10838826;0,198252865;0,007599588;0,17045682;413,8900505;413,6341636;-0,000326612;65,93384186;0,006051914;9,423332149;9,432324965;-2,62007E-07;77,18488506;78;19;1;0;53859,37546;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,17045682;#DIV/0!;8,118387715;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749214193;409,718;410,02;9,43197;9,42068;410,474;9,61837;400,066;100,727;0,100116;24,984;24,6474;999,9;0;0;10046,2;0;0;-0,30246;413,619;413,92;0,0112867;410,02;9,42068;0,950055;0,948918;6,17213;6,15479;0,0499957;0;0;0;6,54;0,0499957;-6,81;-1,44;33,875;38,187;35,75;37,625;36,562;0;0;0;1749214193;0;2,1288;-2,994614556;-4,910000409;-4,0344;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,16444849;-0,051008691;0,029649689;1;0,000258095;0,000118572;2,3342E-05;1;2;2;2/2;2,99523;2,81112;0,0979799;0,0985201;0,0569991;0,0570347;24573,6;25482,9;30991,7;31348,3;45806,9;42808,3;44872,9;41739,9;1,74408;2,2336;0,0606067;0;23,6516;999,9;26,3;32,4;12,753;62,2336;6,69872;1;-0,134012;-0,0849292;20,2408;5,22118;11,9062;4,9718;3,273;9999;9999;9999;999,9;1,87973;1,87988;1,88199;1,875;1,87836;1,87777;1,87497;1,88248;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,756;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;110,1;110,3;1,02295;2,60376;1,44531;2,13867;1,54907;2,33765;37,3138;24,07;18;304,202;722,675;24,1457;25,501;30,0002;25,5791;25,5615;20,4797;32,2975;0;24,1577;410;9,45377;101,423;99,9157
25;1749214314;2892,5;20250606 14:51:53;14:51:53;none;A/Q;Delinel;1;Common Bean;;;;1749214314;-3,46515E-06;-0,003465151;0,098505311;429,743;1395,703305;140,7256073;43,33001465;-0,00015792;2,955983767;-0,000157924;-9,87024E-05;0,003989314;25,00591822;24,667;3,117095877;29,84836548;0,949364742;3,180625561;2,167731135;0,152813137;53,86469294;3,848088602;57,86958399;0,228736459;-0,004845358;0,098505311;433,9865147;433,8340667;0,000489126;65,93384186;-0,003465151;9,420489199;9,415335524;5,8715E-07;77,18488506;78;20;1;0;54019,87009;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,098505311;#DIV/0!;4,691535983;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749214314;429,743;430,083;9,41571;9,42291;430,486;9,60211;399,978;100,728;0,0997381;25,005;24,667;999,9;0;0;10078,1;0;0;-0,339294;433,828;434,174;-0,00719452;430,083;9,42291;0,94843;0,949155;6,14734;6,1584;0,0499957;0;0;0;11,95;0,0499957;-8,58;-0,97;34,25;39,875;36,812;39,875;37,312;0;0;0;1749214313;0;2,707692308;-10,31179483;16,49470072;-6,501923077;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,190776796;0,017299381;0,023244744;1;0,000254064;-0,000553488;0,000114171;1;2;2;2/2;2,99513;2,81102;0,101574;0,102143;0,0569245;0,057046;24475,6;25380,8;30991,5;31348,6;45810,2;42808,2;44872,5;41740,3;1,74452;2,2336;0,0596195;0;23,6874;999,9;26,3;32,4;12,7518;61,9036;6,64263;1;-0,134116;-0,0632489;20,2425;5,22313;11,9069;4,9719;3,273;9999;9999;9999;999,9;1,87972;1,87988;1,88197;1,875;1,87836;1,87776;1,8749;1,88248;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,743;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;112,1;112,3;1,06201;2,60498;1,44531;2,13989;1,54907;2,36328;37,2659;24,0875;18;304,375;722,675;24,1907;25,4988;30;25,5769;25,5615;21,2731;32,026;0;24,1861;430;9,4543;101,423;99,9167
26;1749214434;3013;20250606 14:53:54;14:53:54;none;A/Q;Delinel;1;Common Bean;;;;1749214434;3,46789E-06;0,003467892;0,103229784;449,784;-591,1554361;-59,60558398;45,35125002;0,000158299;2,950539169;0,000158294;9,89343E-05;0,003989314;25,00342629;24,66;3,115791983;29,91343896;0,951394781;3,18049283;2,164397202;-0,152934045;54,76761771;3,91966137;58,53833435;0,156860128;0,002645797;0,103229784;454,231591;454,0666727;0,001291652;65,93384186;0,003467892;9,43085986;9,43600993;1,33661E-07;77,18488506;77;19;1;0;53860,37096;-;-;0;0;#DIV/0!;0;-;-;0;0;#DIV/0!;0,5;0,020996388;0,103229784;#DIV/0!;4,916549595;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0499957;0,020996388;0,41996388;0,079793137;6;0,5;0: Broadleaf;2;TRUE;1749214434;449,784;450,021;9,43573;9,4318;450,514;9,62214;400,127;100,729;0,0999535;25,0043;24,66;999,9;0;0;10046,9;0;0;-0,236481;454,069;454,306;0,00392342;450,021;9,4318;0,950449;0,950053;6,17813;6,17211;0,0499957;0;0;0;0,52;0,0499957;-0,24;-0,51;34,937;41,125;37,625;41,687;38,125;0;0;0;1749214434;0;1,3572;-6,834615582;4,541538732;-5,0116;15;1749207588;12:59:47;1749207588;1749207578;1;0,131;-0,03;-0,763;-0,186;400;9;0,04;0,07;0,155324237;0,053244682;0,038752238;1;0,000124555;1,14615E-05;1,50903E-05;1;2;2;2/2;2,9953;2,81097;0,105092;0,105665;0,0570175;0,0570884;24379,8;25280,9;30991,5;31348,1;45805,7;42805,8;44872,5;41739,7;1,74545;2,23375;0,0600442;0;23,6735;999,9;26,3;32,4;12,7523;62,2236;6,80289;1;-0,133948;-0,0663998;20,2423;5,22298;11,9074;4,97225;3,273;9999;9999;9999;999,9;1,87973;1,87988;1,88193;1,875;1,87836;1,87775;1,87487;1,88248;0;0;0;0;00000000;iiiiiiii;off;off;off;off;0;100;100;-0,73;-0,1864;-1,317961907;0,002137767;-2,14253E-06;6,57826E-10;-0,199892314;0,004784518;-0,000486343;1,4002E-05;18;2240;2;19;114,1;114,3;1,10229;2,60254;1,44531;2,13989;1,54907;2,40845;37,2181;24,07;18;304,762;722,812;24,1565;25,5052;30,0001;25,5791;25,5615;22,0598;32,026;0;24,1466;450;9,4543;101,423;99,9153
