SysConst;AvgTime;Oxygen;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;-6276;6,6;;0,00001709;3,11;2.34543 200.06 362.765 582.719 865.101 1079.44 1259.93 1407.32;-0.413537 221.685 389.954 584.499 809.051 1001.71 1201.49 1400.54;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SysObs;SysObs;SysObs;;SysObs;SysObs;SysObs;UserDefCon;UserDefCon;UserDefCon;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;GasEx;Dynamic;Dynamic;Dynamic;Dynamic;Dynamic;Dynamic;Dynamic;Dynamic;Dynamic;Dynamic;Leak;Leak;Leak;Leak;Leak;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;FLR;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;MPF;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;FastKntcs;LeafQ;LeafQ;LeafQ;LeafQ;Const;Const;Const;Const;Const;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas;Meas2;Meas2;Meas2;Meas2;Meas2;Meas2;Meas2;Meas2;Meas2;Meas2;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrLS;FlrStats;FlrStats;FlrStats;FlrStats;FlrStats;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;MchEvent;Stability;Stability;Stability;Stability;Stability;Stability;Stability;Stability;Stability;Stability;Stability;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Raw;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Status2;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;Auxiliary;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;MchStatus;ConStatus;ConStatus;ConStatus;ConStatus;ConStatus;ConStatus;ConStatus;ConStatus;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status;Status
obs;time;elapsed;;date;hhmmss;averaging;exp type;DyeType;material;TIME;E;Emm;A;Ca;Ci;Pci;Pca;gsw;gbw;gtw;gtc;Rabs;TleafEB;TleafCnd;SVPleaf;RHcham;VPcham;SVPcham;VPDleaf;LatHFlux;SenHFlux;NetTherm;EBSum;Asty;Esty;Adyn;Crd;Csd;dCsd/dt;?Vc;Edyn;Hr;Hs;dHs/dt;?Vh;Leak;LeakPct;CorrFact;CorrFactPct;Fan;DarkAdaptedID;Qmax_d;Fo;Fm;Fv/Fm;A_dark;LightAdaptedID;Qmax;Fs;Fm';PhiPS2;PS2/1;Qabs_fs;A_fs;ETR;PhiCO2;NPQ;alt._Fo';DarkPulseID;Fmin;Fo';Fv'/Fm';qP;qN;qP_Fo;qN_Fo;qL;1-qL;ID;P1_dur;P1_Fmax;T@P1_Fmax;Q@P1_Fmax;P1_PredF;P1_?F;P2_dur;P2_ramp;P2_int;P2_int_se;P2_slp;P2_slp_se;P2_R2;P2_dQdt;P3_dur;P3_Fmax;T@P3_Fmax;Q@P3_Fmax;P3_PredF;P3_?F;ID;Dur;DCo;InitSlope;Fo;F1;T@F1;T@HIR;F2;T@F2;DCmax;T@DCmax;PhiPS2_dc;Qin;Qabs;alpha;convert;S;K;Geometry;Custom;UseDynamic;TIME;CO2_s;CO2_r;H2O_s;H2O_r;CO2_a;H2O_a;Flow;Pa;?Pcham;Tair;Tleaf;Tleaf2;Offset;Offset2;Fan_speed;Qamb_in;Qamb_out;?CO2;CO2_s_d;CO2_r_d;?H2O;CO2_b;H2O_b;e_s;e_r;Td_s;Td_r;Q;f_red;f_blue;f_farred;F;Q_modavg;F_dc;Pc;Tled;TDigital;TPreamp;TPwrSpy;TDrive;Q_red;Q_blue;Q_farred;TSPF;state;F_avg;dF/dt;dF_dc/dt;F_dc_avg;period;time;hhmmss;co2_t;h2o_t;count;co2_adj;h2o_adj;co2_match;h2o_match;co2_at;h2o_at;co2_cv;h2o_cv;Adyn:MN;Adyn:SLP;Adyn:SD;Adyn:OK;gsw:MN;gsw:SLP;gsw:SD;gsw:OK;Stable;Total;State;Vflow;VPchamber;abs_c_a;abs_c_b;abs_h_a;abs_h_b;Wc_s;Wc_r;Wco_s;Wco_r;Ww_s;Ww_r;Wwo_s;Wwo_r;Flow_s_v;Flow_r_v;Tleaf_mv;Tleaf2_mv;Tleaf_j;Tleaf2_j;Console_RH;Console_T;Console_H2O;Fan_%;Flow_%;Pump;Tchp_pwm;Txchg_pwm;diag_20v;diag_5_4v;diag_12v;diag_5va;diag_3_3vf;AccCO2_soda;AccH2O_des;AccH2O_hum;CO2_hrs;ADC_CH1;ADC_CH2;ADC_CH3;ADC_CH4;ADC_CH5;ADC_CH6;ADC_CH7;ADC_CH8;DAC_1;DAC_2;DAC_3;DAC_4;GPIO;GPIO_dir;excit_5v;power_12v;power_5v;ch1_pullup;AuxPower;MatchValveR;MatchValveS;MatchCO2;MatchH2O;cf_co2_a;cf_co2_b;cf_co2_c;cf_co2_d;cf_h2o_a;cf_h2o_b;cf_h2o_c;cf_h2o_d;co2_fit_low;co2_fit_high;h2o_fit_low;h2o_fit_high;co2_elapsed;h2o_elapsed;CO2_f;CO2_f_s;Pump_f;Pump_f_s;Pump_p;Pump_p_s;Tboard;V_system;DIAG;Flow_s;Flow_r;Txchg;Tirga;Tchopper;Ts;Tr;CO2_%;Desiccant_%;Humidifier_%;Txchg_sp;CO2_r_sp;H2O_r_sp;SS_s;SS_r
;s;s;;;;s;;;;s;mol m?² s?¹;mmol m?² s?¹;µmol m?² s?¹;µmol mol?¹;µmol mol?¹;Pa;Pa;mol m?² s?¹;mol m?² s?¹;mol m?² s?¹;mol m?² s?¹;W m?²;°C;°C;kPa;%;kPa;kPa;kPa;W m?²;W m?²;W m?²;W m?²;µmol m?² s?¹;mmol m?² s?¹;µmol m?² s?¹;µmol mol?¹;µmol mol?¹;µmol mol?¹ s?¹;cm³;mmol m?² s?¹;mmol mol?¹;mmol mol?¹;mmol mol?¹ s?¹;cm³;µmol s?¹;%;;%;µmol s?¹;;;;;;µmol m?² s?¹;;;;;;;µmol m?² s?¹;µmol m?² s?¹;µmol m?² s?¹;µmol µmol?¹;;;;;;;;;;;;;;ms;;ms;µmol m?² s?¹;;;ms;%;;;centimol m?² s?¹;centimol m?² s?¹;;mol m?² s?²;ms;;ms;µmol m?² s?¹;;;;ms;;s?¹;;;ms;ms;;ms;;ms;;µmol m?² s?¹;µmol m?² s?¹;;J/µmol;cm²;;;mol m?² s?¹;;s;µmol mol?¹;µmol mol?¹;mmol mol?¹;mmol mol?¹;µmol mol?¹;mmol mol?¹;µmol s?¹;kPa;kPa;°C;°C;°C;°C;°C;rpm;µmol m?² s?¹;µmol m?² s?¹;µmol mol?¹;µmol mol?¹;µmol mol?¹;mmol mol?¹;µmol mol?¹;mmol mol?¹;kPa;kPa;°C;°C;µmol m?² s?¹;;;;;µmol m?² s?¹;;;°C;°C;°C;°C;°C;µmol m?² s?¹;µmol m?² s?¹;µmol m?² s?¹;s;;;min?¹;min?¹;;s;secs;;s;s;;µmol/mol;mmol/mol;µmol/mol;mmol/mol;µmol/mol;mmol/mol;%;%;µmol m?² s?¹;µmol m?² s?¹ min?¹;µmol m?² s?¹;;mol m?² s?¹;mol m?² s?¹ min?¹;mol m?² s?¹;;;;;V;V;;;;;;;;;;;;;V;V;mV;mV;°C;°C;%;°C;mmol mol?¹;%;%;;V;V;V;V;V;V;V;mg;mg;mg;hrs;V;V;V;V;V;V;V;V;V;V;V;V;;;;;;;V;%;%;µmol/mol;mmol/mol;µmol/mol;;;;mmol/mol;;;;µmol mol?¹;µmol mol?¹;mmol mol?¹;mmol mol?¹;min;min;V;V;V;V;V;V;°C;V;;µmol s?¹;µmol s?¹;°C;°C;°C;°C;°C;%;%;%;°C;µmol mol?¹;mmol mol?¹;%;%
1;1745047058;0;;20250419 09:17:37;09:17:37;none;;;;1745047058;-9,84E-05;-0,098413981;-0,024927878;600,091;587,4196639;59,08960105;60,36423355;-0,010508172;2,948581109;-0,010529022;-0,006578762;0,003991468;25,02209815;24,836;3,148720693;70,26195982;2,233650967;3,179033111;0,915069726;4,340056544;25,52960311;1,829890154;31,70354127;0,153272348;-0,097686958;-0,024927878;613,6948902;613,7244485;0,001301314;65,9115114;-0,098413981;22,34865844;22,20413576;1,99E-05;77,18684217;40;10;1;0;53799,06987;RECT-3019-20250416-09_17_42;10295,2;1,704;3,75;0,5456;-0,024927878;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,024927878;#DIV/0!;-1,65E-16;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;1,832844575;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745047058;600,091;600,233;22,2051;22,3484;600,085;21,9009;399,935;100,492;0,0997995;24,9966;24,836;999,9;0;0;10059,4;0;0,221054;-0,141785;613,719;613,954;-0,143303;600,233;22,3484;2,23143;2,24583;19,1898;19,293;0,0500092;0;0;0;15,69;0,0500092;-6,94;0,78;34;38,937;36,375;38,687;36,562;0;0;0;1745047102;0;1,704;12,22153892;-3,903846241;-2,554;15;1745046648;09:10:48;1745046648;1745046639;1;-0,021;-0,015;0,108;0,276;400;22;0,45;0,23;0,036442845;-0,15277233;0,053654585;1;-0,011353439;0,00420489;0,000612092;1;2;2;02/Feb;3,01872;2,77499;0,13001;0,129173;0,114153;0,11437;22506,1;26282,5;22666,9;27728,2;29089,7;35041,9;36323,5;43995,6;1,71788;2,25595;0,077039;0;23,5704;999,9;67,6;25,8;22,4305;61,9101;10,7412;1;-0,204225;-0,235708;20,3007;5,19917;11,9501;4,9477;3,3;9999;9999;9999;218,7;1,86019;1,86076;1,86157;1,85715;1,85684;1,85791;1,85867;1,85822;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,006;0,3042;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,095794739;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;6,8;7;1,43799;2,51465;1,54663;2,25586;1,49658;2,3938;32,5097;24,2013;18;333,616;707,992;24,348;24,7905;30,0001;24,7446;24,7262;28,7973;4,83183;100;24,3488;600;22,2504;100,258;100,73
2;1745047180;122,5;122;20250419 09:19:40;09:19:40;none;;;;1745047180;-5,66E-05;-0,05662044;-0,077652331;500,213;472,2738647;47,50596175;50,31635544;-0,006017742;2,949858073;-0,006024571;-0,003764742;0,003991468;25,0157738;24,8441;3,150243455;70,13325551;2,230157659;3,179886122;0,920085796;2,4969614;24,9681415;1,78898493;29,2580793;0,413925161;-0,049156874;-0,077652331;511,3684957;511,5273879;-0,005952843;65,9115114;-0,05662044;22,25412048;22,17115879;-1,09E-05;77,18684217;40;10;1;0;53835,59567;RECT-3020-20250416-09_19_44;10291,4;3,009615385;2,61;-0,153109343;-0,077652331;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,077652331;#DIV/0!;0;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-6,531280077;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745047180;500,213;500,797;22,1708;22,2429;500,158;21,8678;400,003;100,49;0,0998596;25,0011;24,8441;999,9;0;0;10066,9;0;0,221054;-0,583923;511,554;512,189;-0,0721188;500,797;22,2429;2,22794;2,23518;19,1646;19,2167;0,0500092;0;0;0;-1,38;0,0500092;-2,97;0,72;34,75;40,562;37,375;41;37,437;0;0;0;121,8;0;3,009615385;-43,35145265;9,807179297;-4,366923077;15;1745046648;09:10:48;1745046648;1745046639;1;-0,021;-0,015;0,108;0,276;400;22;0,45;0,23;-0,077829014;0,07087564;0,09085185;1;-0,006037185;0,000495283;0,00023715;1;2;2;02/Feb;3,01878;2,77512;0,114096;0,113426;0,114027;0,113991;22916,8;26757,9;22666,3;27728,9;29093,1;35058,2;36323,1;43997,4;1,7181;2,25483;0,0769123;0;23,5806;999,9;67,3;25,9;22,4642;61,7302;10,6931;1;-0,204085;0,0290468;20,3006;5,19887;11,9501;4,94705;3,3;9999;9999;9999;218,7;1,86019;1,86072;1,86157;1,85715;1,85684;1,85791;1,85867;1,85822;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,055;0,303;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,095794739;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;8,9;9;1,22681;2,50244;1,54663;2,25586;1,49658;2,40234;32,5761;24,2013;18;333,75;707,176;24,1855;24,7863;30,0001;24,7508;24,7386;24,571;6,24174;100;24,1585;500;22,1849;100,257;100,733
3;1745047302;244,5;139;20250419 09:21:42;09:21:42;none;;;;1745047302;-4,26E-05;-0,042613486;-0,153983703;400,212;340,3870094;34,2354562;40,25253614;-0,004536942;2,945709949;-0,004540828;-0,002837668;0,003991468;25,00136414;24,8348;3,148495154;70,168913;2,229855245;3,177839231;0,918639909;1,87925473;24,69481735;1,771713404;28,34977695;-0,103215326;-0,061984834;-0,153983703;409,0776527;409,3116485;0,000329031;65,9115114;-0,042613486;22,25753655;22,19501333;4,17E-06;77,18684217;39;10;1;0;53715,87553;RECT-3021-20250416-09_21_46;10291,7;3,5832;3,28;-0,092439024;-0,153983703;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,153983703;#DIV/0!;-1,76E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-10,81794195;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745047302;400,212;400,02;22,1704;22,2613;400,105;21,8904;400,07;100,478;0,100034;24,9903;24,8348;999,9;0;0;10044,4;0;0,221054;0,192596;409,296;409,127;-0,0669861;400,02;22,2613;2,23004;2,23677;19,1798;19,2282;0,0500092;0;0;0;7,33;0,0500092;-3,39;0,88;34,687;39,437;36,937;39,375;37;0;0;0;121,6000001;0;3,5832;4,045383935;-9,239230473;-3,3644;15;1745047320;09:22:00;1745046648;1745047320;2;-0,021;-0,027;0,108;0,28;400;22;0,45;0,2;-0,122777253;0,053329998;0,024983161;1;-0,00502677;0,001854183;0,000284105;1;2;2;02/Feb;3,01886;2,77509;0,0965312;0,0958395;0,114096;0,114042;23370,5;27289,3;22666,1;27729,9;29090,6;35057,4;36323,4;43999,5;1,71945;2,2539;0,0769794;0;23,5701;999,9;67;26;22,5006;61,8601;10,6811;1;-0,204149;-0,170812;20,2979;5,19108;11,9501;4,94715;3,29933;9999;9999;9999;218,7;1,86018;1,86076;1,86157;1,85715;1,85685;1,85791;1,85869;1,85822;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,107;0,28;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,095794739;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;10,9;11,1;1,01807;2,50366;1,54663;2,25586;1,49658;2,42676;32,6648;24,2013;18;334,375;706,464;24,1414;24,7842;30,0001;24,756;24,7458;20,4122;5,96886;100;24,1478;400;22,3049;100,257;100,738
4;1745047441;383,5;122,5;20250419 09:24:01;09:24:01;none;;;;1745047441;-6,17E-06;-0,006172625;-0,035550228;300,389;209,871168;21,10725021;30,21084717;-0,000656156;2,94066089;-0,000656237;-0,000410141;0,003991468;25,0025253;24,8363;3,148777081;70,06847749;2,228071225;3,179848207;0,920705856;0,272212749;26,09517537;1,875509941;28,24688953;-0,222629603;-0,006680449;-0,035550228;306,8490457;307,2011818;-0,044630334;65,79571012;-0,006172625;22,16264025;22,15369394;-1,39E-05;77,20908326;39;10;1;0;53566,22724;RECT-3022-20250416-09_24_05;10294,4;4,5488;3,34;-0,361916168;-0,035550228;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,035550228;#DIV/0!;-1,76E-12;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;-2,763070814;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745047441;300,389;300,052;22,1539;22,1637;300,225;21,8476;399,946;100,472;0,100415;25,0009;24,8363;999,9;0;0;10016,2;0;0,221054;0,336578;307,194;306,853;-0,00978661;300,052;22,1637;2,22584;2,22683;19,1495;19,1566;0,0500092;0;0;0;-7,95;0,0500092;-1,02;1,05;34,25;39,5;36,75;39,375;36,875;0;0;0;138;0;4,5488;-15,77538475;-12,12692287;-4,8088;15;1745047320;09:22:00;1745046648;1745047320;2;-0,021;-0,027;0,108;0,28;400;22;0,45;0,2;-0,123551056;0,051235166;0,081226277;1;-0,001133058;0,004363501;0,000800709;1;2;2;02/Feb;3,0187;2,77523;0,0768973;0,076303;0,11393;0,113687;23877,5;27877,5;22665,5;27728,8;29095,7;35069,6;36323,4;43997,5;1,71913;2,25283;0,0769198;0;23,5726;999,9;66,7;26,1;22,5348;62,2101;10,8894;1;-0,204484;-0,332446;20,2998;5,19767;11,9501;4,94735;3,3;9999;9999;9999;218,8;1,86018;1,86075;1,86157;1,85715;1,85685;1,85791;1,85867;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,164;0,3063;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,091756168;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;13,2;2;0,792236;2,5293;1,54663;2,25464;1,49658;2,38403;32,7535;24,2013;18;334,237;705,569;24,3839;24,778;30,0001;24,757;24,7489;15,8708;7,1105;100;24,3841;300;22,1467;100,256;100,733
5;1745047564;506;122,5999999;20250419 09:26:03;09:26:03;none;;;;1745047564;-2,66E-05;-0,026627355;-0,180716881;200,265;96,61111747;9,716368205;20,14104101;-0,002849242;2,944290933;-0,002850775;-0,001781597;0,003991468;25,00802537;24,8424;3,14992381;70,30736906;2,235694272;3,179886122;0,914229538;1,174266357;25,19086565;1,808340629;28,1774641;-0,168726204;-0,029800378;-0,180716881;204,5426469;204,8188061;0,000157197;65,79571012;-0,026627355;22,26850518;22,22931515;1,83E-05;77,20908326;39;10;1;0;53672,29406;RECT-3023-20250416-09_26_08;10289,6;3,760384615;3,96;0,050407925;-0,180716881;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,180716881;#DIV/0!;1,32E-15;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;19,83815029;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745047564;200,265;200,003;22,2298;22,2735;200,042;21,9208;400,063;100,472;0,0999472;25,0011;24,8424;999,9;0;0;10036,9;0;0,221054;0,262558;204,819;204,559;-0,0437412;200,003;22,2735;2,23347;2,23786;19,2044;19,236;0,0500092;0;0;0;3,51;0,0500092;-0,75;0,52;35;40,812;37,625;41,5;37,75;0;0;0;121,5;0;3,760384615;19,79589759;2,982564129;-3,622307692;15;1745047320;09:22:00;1745046648;1745047320;2;-0,021;-0,027;0,108;0,28;400;22;0,45;0,2;-0,192614368;0,067033907;0,017712679;1;-0,002914589;0,000228408;8,83E-05;1;2;2;02/Feb;3,01886;2,77494;0,054451;0,0540315;0,114202;0,114078;24459,7;28550,6;22667;27729,7;29087,5;35054,8;36325,5;43999,7;1,72075;2,25223;0,0761151;0;23,5919;999,9;66,4;26,2;22,5644;61,9502;10,8574;1;-0,205328;-0,106754;20,3005;5,19423;11,9501;4,9472;3,3;9999;9999;9999;218,8;1,8602;1,86075;1,86157;1,85715;1,85685;1,85791;1,85868;1,85823;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,223;0,309;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,091756168;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;15,3;4,1;0,571289;2,53418;1,54663;2,25464;1,49658;2,40234;32,8424;24,2013;18;334,921;704,99;24,1213;24,7675;30;24,7508;24,7448;11,4573;6,55381;100;24,1195;200;22,2667;100,262;100,738
6;1745047686;628,5999999;122,5;20250419 09:28:06;09:28:06;none;;;;1745047686;-9,47E-06;-0,00946762;-0,167924628;100,533;-163,3494715;-16,42821338;10,11070045;-0,001016209;2,947110718;-0,001016403;-0,000635235;0,003991468;24,98367532;24,8249;3,14663499;70,36576628;2,234897959;3,176115428;0,911737031;0,417522058;24,83366814;1,78065797;27,03583964;-0,323688536;-0,008792903;-0,167924628;102,339712;102,8370364;-0,035930464;65,79571012;-0,00946762;22,23523116;22,22180485;-5,92E-05;77,20908326;39;10;1;0;53758,34118;RECT-3024-20250416-09_28_10;10302,6;3,1804;3,76;0,154148936;-0,167924628;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,167924628;#DIV/0!;4,39E-13;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;6,487232574;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745047686;100,533;100,046;22,2221;22,235;100,249;21,9134;399,884;100,471;0,0999613;24,9812;24,8249;999,9;0;0;10053,1;0;0,221054;0,486618;102,818;102,321;-0,0129032;100,046;22,235;2,23268;2,23398;19,1988;19,2081;0,0500092;0;0;0;-4,34;0,0500092;-2,97;1,66;34,187;38,5;36,312;38,062;36,437;0;0;0;121,3;0;3,1804;-1,613845859;-13,6607699;-3,1912;15;1745047320;09:22:00;1745046648;1745047320;2;-0,021;-0,027;0,108;0,28;400;22;0,45;0,2;-0,190247236;0,031381336;0,066540599;1;-0,001143493;0,00405477;0,000745061;1;2;2;02/Feb;3,01865;2,7751;0,0287379;0,0284621;0,114176;0,113942;25124,7;29323,7;22666,8;27730,8;29087,6;35061;36325,3;44001,6;1,72055;2,25168;0,0742003;0;23,6059;999,9;66,2;26,3;22,6309;61,9174;10,9495;1;-0,205495;-0,178252;20,2987;5,19782;11,9501;4,9475;3,3;9999;9999;9999;218,8;1,8602;1,86073;1,86157;1,85715;1,85684;1,85791;1,85867;1,85822;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,284;0,3087;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,091756168;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;17,3;6,1;0,330811;2,55859;1,54663;2,25342;1,49658;2,37427;32,9092;24,1926;18;334,809;704,454;24,1037;24,7634;30;24,7467;24,7406;6,65052;7,12733;100;24,1156;100;22,2072;100,261;100,742
7;1745047809;751,0999999;122,5;20250419 09:30:08;09:30:08;none;;;;1745047809;-5,46E-06;-0,005455332;-0,304351346;50,4552;-784,3436897;-78,88052978;5,074220598;-0,000579438;2,949157842;-0,000579501;-0,000362182;0,003991468;25,01273528;24,8536;3,152030231;70,10536517;2,230626779;3,181820356;0,921403451;0,240580148;25,07351111;1,797139537;27,11522227;-0,311698493;-0,005249157;-0,304351346;51,12553595;51,59101939;0,000218617;65,79571012;-0,005455332;22,18762189;22,17961758;2,39E-07;77,20908326;38;10;1;0;53812,77599;RECT-3025-20250416-09_30_13;10294,2;2,481538462;3,16;0,214703019;-0,304351346;-;-;0;0;#DIV/0!;0,5;0,021007729;-0,304351346;#DIV/0!;2,64E-15;#DIV/0!;#DIV/0!;-;0;#DIV/0!;#DIV/0!;#DIV/0!;#DIV/0!;0;4,657596372;#DIV/0!;#DIV/0!;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0500092;0,021007729;0,42007728;0,079814683;6;0,5;0: Broadleaf;2;TRUE;1745047809;50,4552;49,9872;22,1801;22,1878;50,1418;21,8728;399,953;100,469;0,0998333;25,0113;24,8536;999,9;0;0;10065;0;0,221054;0,467987;51,5997;51,1215;-0,00772285;49,9872;22,1878;2,22841;2,22919;19,168;19,1736;0,0500092;0;0;0;-10,81;0,0500092;6,77;-0,02;34,437;39,812;36,937;39,812;37,062;0;0;0;121,5;0;2,481538462;3,431111121;-0,343589948;-1,639615385;15;1745047320;09:22:00;1745046648;1745047320;2;-0,021;-0,027;0,108;0,28;400;22;0,45;0,2;-0,320015674;0,083677832;0,016950123;1;-0,000816017;0,000811424;0,000173468;1;2;2;02/Feb;3,01872;2,77507;0,0146122;0,0144573;0,114025;0,113773;25490,3;29747;22666,8;27731,1;29092,6;35068;36325,6;44002,3;1,7218;2,25087;0,0770688;0;23,5875;999,9;65,9;26,4;22,662;61,8675;10,9575;1;-0,205661;0,181931;20,2994;5,19363;11,9501;4,9469;3,3;9999;9999;9999;218,9;1,86019;1,86076;1,86157;1,85715;1,85684;1,85791;1,85869;1,85822;0;0;0;0;0;iiiiiiii;off;off;off;off;0;100;100;0,313;0,3073;0,343414714;-0,00059582;-6,37E-08;1,99E-10;-0,091756168;-0,006828905;0,00150993;-1,66E-05;17;1831;1;21;19,3;8,1;0,20874;2,57812;1,54663;2,25342;1,49658;2,40234;32,9983;24,1926;18;335,339;703,73;24,3391;24,7592;30,0003;24,7425;24,7386;4,21059;7,68039;100;24,1891;50;22,1531;100,262;100,743
